#Timestamps x y yaw 
1560000083.949196 16.4566879272 24.1780967712 -2.13119101524 
1560000083.982557 16.460412177435153 24.18402554037895 -2.131629408459545 
1560000084.015918 16.465055733622073 24.1914149483093 -2.132212746005315 
1560000084.049279 16.468776876752187 24.197327544441702 -2.1327960835510855 
1560000084.082641 16.47250195129695 24.20323932870577 -2.1333525667583317 
1560000084.116003 16.475912160309896 24.208646895689764 -2.1338821744102763 
1560000084.149364 16.478400133930627 24.212584384305703 -2.134358929965217 
1560000084.182725 16.481830698730754 24.218011340332943 -2.1346474561300703 
1560000084.216086 16.485244031637233 24.22340970188081 -2.1348754143278907 
1560000084.249448 16.48773463949547 24.227346058628644 -2.135103380666428 
1560000084.282809 16.489280390077827 24.229787840587477 -2.1351964582178864 
1560000084.316171 16.49085068964633 24.2322679299535 -2.1352004664887723 
1560000084.349351 16.493328953067795 24.23618277618035 -2.1350737371097175 
1560000084.382712 16.49487767787607 24.238630294131084 -2.1349463161045077 
1560000084.416074 16.496122673107525 24.240598163773974 -2.1348371965886774 
1560000084.449435 16.497368568833732 24.242566908081944 -2.1347808831176014 
1560000084.482796 16.49766922 24.2430419922 -2.1346943971334364 
1560000084.516157 16.49766922 24.2430419922 -2.1346537220315454 
1560000084.549518 16.49766922 24.2430419922 -2.1347708039763127 
1560000084.58288 16.49766922 24.2430419922 -2.13472550524646 
1560000084.616241 16.49799586617757 24.243558681001378 -2.134694601227654 
1560000084.649602 16.49924048924873 24.245527425309348 -2.1348473157227725 
1560000084.682963 16.4995346069 24.2459926605 -2.1351626997949085 
1560000084.716325 16.499204146424965 24.24547134222121 -2.135500233523679 
1560000084.749686 16.497956978110437 24.243503870501566 -2.135759530009627 
1560000084.783047 16.4976654053 24.2430438995 -2.1356102606429834 
1560000084.816408 16.4976654053 24.2430438995 -2.135279360274575 
1560000084.849769 16.4976654053 24.2430438995 -2.1347924225947925 
1560000084.88313 16.4976654053 24.2430438995 -2.1344419542358666 
1560000084.916492 16.4976654053 24.2430438995 -2.1341997076086794 
1560000084.949853 16.4976654053 24.2430438995 -2.134139099043596 
1560000084.983214 16.4976654053 24.2430438995 -2.134270612044907 
1560000085.016575 16.4976654053 24.2430438995 -2.134430080431652 
1560000085.049936 16.4976654053 24.2430438995 -2.134512005394901 
1560000085.083297 16.4976654053 24.2430438995 -2.134373987571076 
1560000085.116659 16.4976654053 24.2430438995 -2.1341618375336218 
1560000085.15002 16.4976654053 24.2430438995 -2.13392385744584 
1560000085.183381 16.4976654053 24.2430438995 -2.1337962667287034 
1560000085.216743 16.4976654053 24.2430438995 -2.1337694955768125 
1560000085.250103 16.4976654053 24.2430438995 -2.133922364773677 
1560000085.283465 16.4976654053 24.2430438995 -2.1341029918614693 
1560000085.316826 16.4976654053 24.2430438995 -2.1342845962018155 
1560000085.350015 16.4976654053 24.2430438995 -2.134447599906695 
1560000085.383376 16.4976654053 24.2430438995 -2.13446515556595 
1560000085.416738 16.4976654053 24.2430438995 -2.1344404535374037 
1560000085.450099 16.4976654053 24.2430438995 -2.13441563743128 
1560000085.48346 16.4976654053 24.2430438995 -2.134473928866305 
1560000085.516821 16.4976654053 24.2430438995 -2.1345657807320886 
1560000085.550182 16.4976654053 24.2430438995 -2.1346831808362183 
1560000085.583543 16.4976654053 24.2430438995 -2.134745163083526 
