#Timestamps x y yaw 
1560116808.876457 22.787998759788163 29.525491601297986 2.991977591548429 
1560116808.909814 22.795046653828017 29.524421692590956 2.989417244057083 
1560116808.943171 22.80000231270425 29.523654241777027 2.98673533726721 
1560116808.976527 22.806243402757378 29.522668300060644 2.9840104941600467 
1560116809.009884 22.815440853924727 29.521196046174257 2.9812449282651166 
1560116809.043241 22.822662770219438 29.520018486486457 2.979027957651969 
1560116809.076597 22.828731921829025 29.519019940347142 2.977105982677971 
1560116809.109954 22.833326830017565 29.518253910230797 2.975548472968726 
1560116809.143311 22.84186801073619 29.516812845267154 2.9741742308844925 
1560116809.176667 22.851051490538097 29.515255784420233 2.9728940750027832 
1560116809.210024 22.86023367192477 29.5136880949217 2.971727533316053 
1560116809.24338 22.8654575127258 29.51279054888943 2.9709590005606206 
1560116809.276737 22.871712618379036 29.511710786718957 2.970408982506902 
1560116809.310093 22.880890610596886 29.51012280192645 2.9701306398229312 
1560116809.34345 22.890070068035225 29.508534753839438 2.970343567436091 
1560116809.376807 22.897574228950464 29.507237950352845 2.970711592536069 
1560116809.410164 22.90216404716764 29.506447743222765 2.97121485650157 
1560116809.44352 22.910729879289136 29.504978704664484 2.9719644095061475 
1560116809.476877 22.91991165693837 29.50340933565407 2.9727859353290684 
1560116809.510231 22.92909425753673 29.50184815364334 2.973665770206151 
1560116809.543588 22.93429209669202 29.500970611125844 2.9750699627207404 
1560116809.576945 22.94058166891421 29.499919793345843 2.976593165396915 
1560116809.610301 22.94977115673901 29.498395422448915 2.978183543561567 
1560116809.643658 22.956964442216044 29.497218700796815 2.980021449140242 
1560116809.677015 22.963860930454718 29.49610139154604 2.981988583056259 
1560116809.710371 22.97075877231145 29.494996922442624 2.9841119502442863 
1560116809.743728 22.977660141283526 29.49391129144885 2.9863283386052935 
1560116809.777084 22.983703872473455 29.492969066771895 2.9885715855391792 
1560116809.810441 22.988307633037056 29.49226285141705 2.9908372007258324 
1560116809.843798 22.996782365675546 29.49099060286032 2.9930406674473473 
1560116809.877154 23.00431784971226 29.48986649154311 2.99522287175561 
1560116809.910511 23.009020773851788 29.489177023659007 2.9973818411495032 
1560116809.943867 23.01566312911766 29.48822418685029 2.99969654625706 
1560116809.977224 23.021709499674355 29.487365351564446 3.00207370203928 
1560116810.010581 23.026322189493246 29.486722756195498 3.0045174732919913 
1560116810.043937 23.034991756412033 29.485542449501768 3.0068362339042087 
1560116810.077294 23.042470654676308 29.48453174267983 3.009002919553461 
